id,schema_version,country_code,canonical_name,entity_type,status,canonical_name_language,canonical_source_id,confidence,coordinates,legacy_ids,notes,source_locator,valid_from,valid_to,verification_status
ENT-JO-LIWA-90D095ED7B51,2.0.0,JO,فقوع,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 7; Liwa فقوع clause",,,verified
ENT-JO-LIWA-9308C52B1EFC,2.0.0,JO,البادية الشمالية الغربية,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 10; Liwa البادية الشمالية الغربية clause",,,verified
ENT-JO-LIWA-9D5690A44520,2.0.0,JO,المزار الشمالي,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 5; Liwa المزار الشمالي clause",,,verified
ENT-JO-LIWA-9E0FFCD0840F,2.0.0,JO,الوسطية,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 5; Liwa الوسطية clause",,,verified
ENT-JO-LIWA-B02F43E5539D,2.0.0,JO,الحسا,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 11; Liwa الحسا clause",,,verified
ENT-JO-LIWA-B7C8D577FD37,2.0.0,JO,القويسمة,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 4; Liwa القويسمة clause",,,verified
ENT-JO-LIWA-B96BF35EE417,2.0.0,JO,قصبة جرش,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 13; Liwa قصبة جرش clause",,,verified
ENT-JO-LIWA-BA3FD7081E19,2.0.0,JO,قصبة عمان,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 4; Liwa قصبة عمان clause",,,verified
ENT-JO-LIWA-BDD37882C33B,2.0.0,JO,الرويشد,jo_liwa,current,ar,SRC-JO-MOI-RUWAYSHID-2026,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child. Exact commencement date is not_documented.",Current Ministry of Interior page identifying Liwa Ruwayshid in Mafraq Governorate,,,verified
ENT-JO-LIWA-BEC45993D305,2.0.0,JO,كفرنجة,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 14; Liwa كفرنجة clause",,,verified
ENT-JO-LIWA-C10C1AF7E34A,2.0.0,JO,قصبة الزرقاء,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 9; Liwa قصبة الزرقاء clause",,,verified
ENT-JO-LIWA-C3D864A11155,2.0.0,JO,ماركا,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 4; Liwa ماركا clause",,,verified
ENT-JO-LIWA-C95536C75A5C,2.0.0,JO,بلعما,jo_liwa,current,ar,SRC-JO-REGULATION-29-2024,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.",Regulation No. 29 of 2024; replacement clause creating or promoting Liwa بلعما,2024-06-06,,verified
ENT-JO-LIWA-CEA4E6C3DDA9,2.0.0,JO,القصر,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 7; Liwa القصر clause",,,verified
ENT-JO-LIWA-D5EEECF9A038,2.0.0,JO,القويرة,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 15; Liwa القويرة clause",,,verified
ENT-JO-LIWA-E2D2792EA462,2.0.0,JO,الموقر,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 4; Liwa الموقر clause",,,verified
ENT-JO-LIWA-E7D97BEF40CA,2.0.0,JO,سحاب,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 4; Liwa سحاب clause",,,verified
ENT-JO-LIWA-EC79F4BDDFFE,2.0.0,JO,القطرانة,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 7; Liwa القطرانة clause",,,verified
ENT-JO-LIWA-F2EA096D9CDA,2.0.0,JO,المعراض,jo_liwa,current,ar,SRC-JO-REGULATION-29-2024,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.",Regulation No. 29 of 2024; replacement clause creating or promoting Liwa المعراض,2024-06-06,,verified
ENT-JO-LIWA-F59532A2657F,2.0.0,JO,عين الباشا,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 6; Liwa عين الباشا clause",,,verified
ENT-JO-LIWA-F5D52DBBCB1D,2.0.0,JO,دير علا,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 6; Liwa دير علا clause",,,verified
ENT-JO-LIWA-F8B874008FF7,2.0.0,JO,قصبة المفرق,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 10; Liwa قصبة المفرق clause",,,verified
ENT-JO-LIWA-FB398DA3730D,2.0.0,JO,مؤاب,jo_liwa,current,ar,SRC-JO-REGULATION-29-2024,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.",Regulation No. 29 of 2024; replacement clause creating or promoting Liwa مؤاب,2024-06-06,,verified
ENT-JO-LIWA-FB904E87C37C,2.0.0,JO,ذيبان,jo_liwa,current,ar,SRC-JO-REGULATION-46-2000,high,,[],"Current legal liwa; administrative center is represented as a sourced claim, not as an administrative child.","Regulation No. 46 of 2000, Article 12; Liwa ذيبان clause",,,verified
ENT-JO-PLACE-3E21AB3F0907,2.0.0,JO,البتراء التاريخية,historical_place,historical,ar,SRC-UNESCO-WHC-JO-326,high,"{""latitude"":30.33056,""longitude"":35.44333,""source_id"":""SRC-UNESCO-WHC-JO-326""}",[],"Bounded populated/historical-place pilot entity; not an administrative unit. The source gives a historical characterization but no exact ISO end date, so valid_to remains null rather than guessed.",Property 326 brief description characterizes Petra as a Nabataean caravan-city,,,verified
ENT-JO-PLACE-4F96A66187A3,2.0.0,JO,بلدة أم الرصاص التاريخية,historical_place,historical,ar,SRC-UNESCO-WHC-JO-1093,high,"{""latitude"":31.483333,""longitude"":35.916667,""source_id"":""SRC-UNESCO-WHC-JO-1093""}",[],"Bounded populated/historical-place pilot entity; not an administrative unit. The source gives a historical characterization but no exact ISO end date, so valid_to remains null rather than guessed.",Property 1093 brief description states that the Roman camp grew to become a town from the fifth century,,,verified
ENT-JO-PLACE-51A820559E7C,2.0.0,JO,مستوطنة أم الجِمال التاريخية,historical_place,historical,ar,SRC-UNESCO-WHC-JO-1721,high,"{""latitude"":32.326944,""longitude"":36.37,""source_id"":""SRC-UNESCO-WHC-JO-1721""}",[],"Bounded populated/historical-place pilot entity; not an administrative unit. The source gives a historical characterization but no exact ISO end date, so valid_to remains null rather than guessed.",Property 1721 description explicitly calls the property a rural settlement and records cessation of permanent settlement by the end of the eighth century,,,verified
ENT-JO-QADA-0C9A4090E42A,2.0.0,JO,أم الرصاص,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 4; Qada أم الرصاص clause under Liwa الجيزة",,,verified
ENT-JO-QADA-1B5FF386CC83,2.0.0,JO,المريغة,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 8; Qada المريغة clause under Liwa قصبة معان",,,verified
ENT-JO-QADA-1EA3807E62C9,2.0.0,JO,عيرا ويرقا,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 6; Qada عيرا ويرقا clause under Liwa قصبة السلط",,,verified
ENT-JO-QADA-1EC73BE19ADC,2.0.0,JO,الفيصلية,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 12; Qada الفيصلية clause under Liwa قصبة مادبا",,,verified
ENT-JO-QADA-1F6EDC39913B,2.0.0,JO,الجفر,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 8; Qada الجفر clause under Liwa قصبة معان",,,verified
ENT-JO-QADA-2CC53F76A9E2,2.0.0,JO,المصطبة,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 13; Qada المصطبة clause under Liwa قصبة جرش",,,verified
ENT-JO-QADA-2DFAEAAAF0B1,2.0.0,JO,بيرين,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 9; Qada بيرين clause under Liwa قصبة الزرقاء",,,verified
ENT-JO-QADA-2E0CD2DCACD6,2.0.0,JO,حسبان,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 4; Qada حسبان clause under Liwa ناعور",,,verified
ENT-JO-QADA-2E61A16B0455,2.0.0,JO,ماعين,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 12; Qada ماعين clause under Liwa قصبة مادبا",,,verified
ENT-JO-QADA-328AC9B89EA6,2.0.0,JO,المنشية,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 10; Qada المنشية clause under Liwa قصبة المفرق",,,verified
ENT-JO-QADA-37A05990AA3D,2.0.0,JO,دير الكهف,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 10; Qada دير الكهف clause under Liwa البادية الشمالية",,,verified
ENT-JO-QADA-3BB48D6DADB5,2.0.0,JO,العريض,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 12; Qada العريض clause under Liwa ذيبان",,,verified
ENT-JO-QADA-3F436B83EB67,2.0.0,JO,إرحاب,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 10; Qada إرحاب clause under Liwa قصبة المفرق",,,verified
ENT-JO-QADA-4033651E517C,2.0.0,JO,صخرة,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 14; Qada صخرة clause under Liwa قصبة عجلون",,,verified
ENT-JO-QADA-4112F5BB32B3,2.0.0,JO,الظليل,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 9; Qada الظليل clause under Liwa قصبة الزرقاء",,,verified
ENT-JO-QADA-42444BB59DAB,2.0.0,JO,أم الجمال,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 10; Qada أم الجمال clause under Liwa البادية الشمالية",,,verified
ENT-JO-QADA-44B6E089BFBD,2.0.0,JO,العارضة,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 6; Qada العارضة clause under Liwa قصبة السلط",,,verified
ENT-JO-QADA-4BC98C01F32A,2.0.0,JO,الموجب,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 7; Qada الموجب clause under Liwa القصر",,,verified
ENT-JO-QADA-4FF9C49C7D3F,2.0.0,JO,رجم الشامي,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 4; Qada رجم الشامي clause under Liwa الموقر",,,verified
ENT-JO-QADA-58CF2890157A,2.0.0,JO,حوشا,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 10; Qada حوشا clause under Liwa البادية الشمالية الغربية",,,verified
ENT-JO-QADA-617FF49113A5,2.0.0,JO,أم البساتين,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 4; Qada أم البساتين clause under Liwa ناعور",,,verified
ENT-JO-QADA-6DE85551878A,2.0.0,JO,عرجان,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 14; Qada عرجان clause under Liwa قصبة عجلون",,,verified
ENT-JO-QADA-729578FB4898,2.0.0,JO,مليح,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 12; Qada مليح clause under Liwa ذيبان",,,verified
ENT-JO-QADA-75B9F0D4A535,2.0.0,JO,الأزرق,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 9; Qada الأزرق clause under Liwa قصبة الزرقاء",,,verified
ENT-JO-QADA-815B4978363F,2.0.0,JO,جرينة,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 12; Qada جرينة clause under Liwa قصبة مادبا",,,verified
ENT-JO-QADA-910DE8E69067,2.0.0,JO,الديسة,jo_qada,current,ar,SRC-JO-REGULATION-46-2000,high,,[],Current subordinate legal qada. Same-name statistical qada rows are not additional legal entities.,"Regulation No. 46 of 2000, Article 15; Qada الديسة clause under Liwa القويرة",,,verified
